Phoneme	Affix	Stem	rid
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r45043
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r45043
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r90981
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r90981
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r45025
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r45025
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r45029
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r45029
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r91037
ɛ̃fɔʁmativ	if	ɛ̃fɔʁmat	r91037
ʁeɛ̃vɛstis	ʁə	ɛ̃vɛstis	r117567
ʁeɛ̃vɛstis	ʁə	ɛ̃vɛstis	r117567
ʁeɛ̃vɛsti	ʁə	ɛ̃vɛsti	r117567
ʁeɛ̃vɛstis	ʁə	ɛ̃vɛstis	r117567
ʁeɛ̃vɛsti	ʁə	ɛ̃vɛsti	r117567
ʁeɛ̃vɛstis	ʁə	ɛ̃vɛstis	r117567
ʁeɛ̃vɛstis	ʁə	ɛ̃vɛstis	r117567
ʁeɛ̃vɛstis	ʁə	ɛ̃vɛstis	r117567
ʁeɛ̃vɛsti	ʁə	ɛ̃vɛsti	r117567
ʁeɛ̃vɛsti	ʁə	ɛ̃vɛsti	r117567
ʁeɛ̃vɛsti	ʁə	ɛ̃vɛsti	r117567
ʁeɛ̃vɛsti	ʁə	ɛ̃vɛsti	r117567
ɔpstʁyktiv	if	ɔpstʁykt	r51637
ɔpstʁyktiv	if	ɔpstʁykt	r51637
ɔpstʁyktiv	if	ɔpstʁykt	r51639
ɔpstʁyktiv	if	ɔpstʁykt	r51639
ɔpstʁyktiv	if	ɔpstʁykt	r91057
ɔpstʁyktiv	if	ɔpstʁykt	r91057
ɔpstʁyktiv	if	ɔpstʁykt	r220199
ɔpstʁyktiv	if	ɔpstʁykt	r220199
dezɔbstʁyktiv	if	dezɔbstʁykt	r27983
dezɔbstʁyktiv	if	dezɔbstʁykt	r27983
dezɔbstʁyktiv	if	dezɔbstʁykt	r27985
dezɔbstʁyktiv	if	dezɔbstʁykt	r27985
ʁeɔkyp	ʁə	ɔkyp	r117793
ʁeɔkyp	ʁə	ɔkyp	r117793
ʁeɔkyp	ʁə	ɔkyp	r117793
ʁeɔkyp	ʁə	ɔkyp	r117793
ʁeɔkyp	ʁə	ɔkyp	r117793
ʁeɔkyp	ʁə	ɔkyp	r117793
ʁeɔkyp	ʁə	ɔkyp	r117793
ʁeɔkyp	ʁə	ɔkyp	r117793
ʁeɔkype	ʁə	ɔkype	r117793
ʁeɔkypə	ʁə	ɔkypə	r117793
ʁeɔkypa	ʁə	ɔkypa	r117793
ʁeɔkype	ʁə	ɔkype	r117793
ʁeɔkypasjɔ̃	ʁə	ɔkypasjɔ̃	r117789
ʁeɔkypasjɔ̃	ʁə	ɔkypasjɔ̃	r117789
dezɔpilativ	if	dezɔpilat	r28045
dezɔpilativ	if	dezɔpilat	r28045
dezɔpilativ	if	dezɔpilat	r28039
dezɔpilativ	if	dezɔpilat	r28039
dezɔpilativ	if	dezɔpilat	r28041
dezɔpilativ	if	dezɔpilat	r28041
zɔʁganize	izɛ	zɔʁgan	r216963
zɔʁganizə	izɛ	zɔʁgan	r216963
zɔʁganiza	izɛ	zɔʁgan	r216963
zɔʁganize	izɛ	zɔʁgan	r216963
ɔʁganize	izɛ	ɔʁgan	r107347
ɔʁganizə	izɛ	ɔʁgan	r107347
ɔʁganiza	izɛ	ɔʁgan	r107347
ɔʁganize	izɛ	ɔʁgan	r107347
ɔʁganize	izɛ	ɔʁgan	r117809
ɔʁganizə	izɛ	ɔʁgan	r117809
ɔʁganiza	izɛ	ɔʁgan	r117809
ɔʁganize	izɛ	ɔʁgan	r117809
ʁeɔʁganizasjɔ̃	ʁə	ɔʁganizasjɔ̃	r117811
ʁeɔʁganizasjɔ̃	ʁə	ɔʁganizasjɔ̃	r117811
ɔʁganisize	izɛ	ɔʁganis	r107343
ɔʁganisizə	izɛ	ɔʁganis	r107343
ɔʁganisiza	izɛ	ɔʁganis	r107343
ɔʁganisize	izɛ	ɔʁganis	r107343
ʁeɔʁganiz	ʁə	ɔʁganiz	r117815
ʁeɔʁganiz	ʁə	ɔʁganiz	r117815
ʁeɔʁganiz	ʁə	ɔʁganiz	r117815
ʁeɔʁganiz	ʁə	ɔʁganiz	r117815
ʁeɔʁganiz	ʁə	ɔʁganiz	r117815
ʁeɔʁganiz	ʁə	ɔʁganiz	r117815
ʁeɔʁganiz	ʁə	ɔʁganiz	r117815
ʁeɔʁganiz	ʁə	ɔʁganiz	r117815
ʁeɔʁganize	ʁə	ɔʁganize	r117815
ʁeɔʁganizə	ʁə	ɔʁganizə	r117815
ʁeɔʁganiza	ʁə	ɔʁganiza	r117815
ʁeɔʁganize	ʁə	ɔʁganize	r117815
spesjalize	izɛ	spesjal	r216965
spesjalizə	izɛ	spesjal	r216965
spesjaliza	izɛ	spesjal	r216965
spesjalize	izɛ	spesjal	r216965
spesjalize	izɛ	spesjal	r107653
spesjalizə	izɛ	spesjal	r107653
spesjaliza	izɛ	spesjal	r107653
spesjalize	izɛ	spesjal	r107653
spesjalize	izɛ	spesjal	r204849
spesjalizə	izɛ	spesjal	r204849
spesjaliza	izɛ	spesjal	r204849
spesjalize	izɛ	spesjal	r204849
spesjalize	izɛ	spesjal	r204851
spesjalizə	izɛ	spesjal	r204851
spesjaliza	izɛ	spesjal	r204851
spesjalize	izɛ	spesjal	r204851
stabilize	izɛ	stabil	r216967
stabilizə	izɛ	stabil	r216967
stabiliza	izɛ	stabil	r216967
stabilize	izɛ	stabil	r216967
stabilize	izɛ	stabil	r107663
stabilizə	izɛ	stabil	r107663
stabiliza	izɛ	stabil	r107663
stabilize	izɛ	stabil	r107663
dɛstʁyktiv	if	dɛstʁykt	r220217
dɛstʁyktiv	if	dɛstʁykt	r220217
dɛstʁyktiv	if	dɛstʁykt	r28297
dɛstʁyktiv	if	dɛstʁykt	r28297
dɛstʁyktiv	if	dɛstʁykt	r28301
dɛstʁyktiv	if	dɛstʁykt	r28301
dɛstʁyktiv	if	dɛstʁykt	r91131
dɛstʁyktiv	if	dɛstʁykt	r91131
ʁeynis	ʁə	ynis	r105813
ʁeynis	ʁə	ynis	r105813
ʁeyni	ʁə	yni	r105813
ʁeynis	ʁə	ynis	r105813
ʁeyni	ʁə	yni	r105813
ʁeynis	ʁə	ynis	r105813
ʁeynis	ʁə	ynis	r105813
ʁeynis	ʁə	ynis	r105813
ʁeyni	ʁə	yni	r105813
ʁeyni	ʁə	yni	r105813
ʁeyni	ʁə	yni	r105813
ʁeyni	ʁə	yni	r105813
ʁeynis	ʁə	ynis	r118665
ʁeynis	ʁə	ynis	r118665
ʁeyni	ʁə	yni	r118665
ʁeynis	ʁə	ynis	r118665
ʁeyni	ʁə	yni	r118665
ʁeynis	ʁə	ynis	r118665
ʁeynis	ʁə	ynis	r118665
ʁeynis	ʁə	ynis	r118665
ʁeyni	ʁə	yni	r118665
ʁeyni	ʁə	yni	r118665
ʁeyni	ʁə	yni	r118665
ʁeyni	ʁə	yni	r118665
sɛ̃kʁɔnize	izɛ	sɛ̃kʁɔn	r220663
sɛ̃kʁɔnizə	izɛ	sɛ̃kʁɔn	r220663
sɛ̃kʁɔniza	izɛ	sɛ̃kʁɔn	r220663
sɛ̃kʁɔnize	izɛ	sɛ̃kʁɔn	r220663
sɛ̃kʁɔnize	izɛ	sɛ̃kʁɔn	r107709
sɛ̃kʁɔnizə	izɛ	sɛ̃kʁɔn	r107709
sɛ̃kʁɔniza	izɛ	sɛ̃kʁɔn	r107709
sɛ̃kʁɔnize	izɛ	sɛ̃kʁɔn	r107709
detɛʁminativ	if	detɛʁminat	r28453
detɛʁminativ	if	detɛʁminat	r28453
detɛʁminativ	if	detɛʁminat	r28449
detɛʁminativ	if	detɛʁminat	r28449
detɛʁminativ	if	detɛʁminat	r28451
detɛʁminativ	if	detɛʁminat	r28451
monotonik	mɔno	tonik	r101955
monotonik	mɔno	tonik	r101955
mɔnɔtɔnize	izɛ	mɔnɔtɔn	r107249
mɔnɔtɔnizə	izɛ	mɔnɔtɔn	r107249
mɔnɔtɔniza	izɛ	mɔnɔtɔn	r107249
mɔnɔtɔnize	izɛ	mɔnɔtɔn	r107249
tɔksifje	ifjɛ	tɔks	r216979
tɔksifja	ifjɛ	tɔks	r216979
tɔksifje	ifjɛ	tɔks	r216979
valɔʁize	izɛ	valɔʁ	r216983
valɔʁizə	izɛ	valɔʁ	r216983
valɔʁiza	izɛ	valɔʁ	r216983
valɔʁize	izɛ	valɔʁ	r216983
valɔʁize	izɛ	valɔʁ	r107829
valɔʁizə	izɛ	valɔʁ	r107829
valɔʁiza	izɛ	valɔʁ	r107829
valɔʁize	izɛ	valɔʁ	r107829
valɔʁize	izɛ	valɔʁ	r118683
valɔʁizə	izɛ	valɔʁ	r118683
valɔʁiza	izɛ	valɔʁ	r118683
valɔʁize	izɛ	valɔʁ	r118683
vitalize	izɛ	vital	r216989
vitalizə	izɛ	vital	r216989
vitaliza	izɛ	vital	r216989
vitalize	izɛ	vital	r216989
vitalize	izɛ	vital	r107867
vitalizə	izɛ	vital	r107867
vitaliza	izɛ	vital	r107867
vitalize	izɛ	vital	r107867
vitalize	izɛ	vital	r118763
vitalizə	izɛ	vital	r118763
vitaliza	izɛ	vital	r118763
vitalize	izɛ	vital	r118763
ilɔzɔism	ilo	zɔism	r196873
ilɔzɔism	ilo	zɔism	r196873
vjabilize	izɛ	vjabil	r107853
vjabilizə	izɛ	vjabil	r107853
vjabiliza	izɛ	vjabil	r107853
vjabilize	izɛ	vjabil	r107853
vitʁifje	ifjɛ	vitʁ	r220671
vitʁifja	ifjɛ	vitʁ	r220671
vitʁifje	ifjɛ	vitʁ	r220671
vitʁifje	ifjɛ	vitʁ	r220459
vitʁifja	ifjɛ	vitʁ	r220459
vitʁifje	ifjɛ	vitʁ	r220459
devɔlytiv	if	devɔlyt	r28919
devɔlytiv	if	devɔlyt	r28919
devɔlytiv	if	devɔlyt	r28923
devɔlytiv	if	devɔlyt	r28923
djabɔlize	izɛ	djabɔl	r106701
djabɔlizə	izɛ	djabɔl	r106701
djabɔliza	izɛ	djabɔl	r106701
djabɔlize	izɛ	djabɔl	r106701
difʁaktiv	if	difʁakt	r29119
difʁaktiv	if	difʁakt	r29119
difʁaktiv	if	difʁakt	r29127
difʁaktiv	if	difʁakt	r29127
difʁaktiv	if	difʁakt	r29117
difʁaktiv	if	difʁakt	r29117
difyziv	if	difyz	r29135
difyziv	if	difyz	r29135
difyziv	if	difyz	r29143
difyziv	if	difyz	r29143
diʒɛstiv	if	diʒɛst	r29149
diʒɛstiv	if	diʒɛst	r29149
diʒɛstiv	if	diʒɛst	r91437
diʒɛstiv	if	diʒɛst	r91437
diʒɛstiv	if	diʒɛst	r221983
diʒɛstiv	if	diʒɛst	r221983
diɡʁɛsiv	if	diɡʁɛs	r29163
diɡʁɛsiv	if	diɡʁɛs	r29163
diɡʁɛsiv	if	diɡʁɛs	r29171
diɡʁɛsiv	if	diɡʁɛs	r29171
diɡʁɛsiv	if	diɡʁɛs	r29161
diɡʁɛsiv	if	diɡʁɛs	r29161
diminytiv	if	diminyt	r29237
diminytiv	if	diminyt	r29237
diminytiv	if	diminyt	r29245
diminytiv	if	diminyt	r29245
diminytiv	if	diminyt	r90873
diminytiv	if	diminyt	r90873
diminytiv	if	diminyt	r29235
diminytiv	if	diminyt	r29235
diminytiv	if	diminyt	r91075
diminytiv	if	diminyt	r91075
diʁɛktiv	if	diʁɛkt	r29262
diʁɛktiv	if	diʁɛkt	r29262
diʁɛktiv	if	diʁɛkt	r29269
diʁɛktiv	if	diʁɛkt	r29269
diʁɛktiv	if	diʁɛkt	r29273
diʁɛktiv	if	diʁɛkt	r29273
diʁɛktiv	if	diʁɛkt	r91477
diʁɛktiv	if	diʁɛkt	r91477
diʁɛktiv	if	diʁɛkt	r101729
diʁɛktiv	if	diʁɛkt	r101729
diʁɛktiv	if	diʁɛkt	r29271
diʁɛktiv	if	diʁɛkt	r29271
diʁɛktiv	if	diʁɛkt	r221965
diʁɛktiv	if	diʁɛkt	r221965
diskʁiminativ	if	diskʁiminat	r29320
diskʁiminativ	if	diskʁiminat	r29320
diskʁiminativ	if	diskʁiminat	r29325
diskʁiminativ	if	diskʁiminat	r29325
diskʁiminativ	if	diskʁiminat	r29327
diskʁiminativ	if	diskʁiminat	r29327
diskʁiminativ	if	diskʁiminat	r29335
diskʁiminativ	if	diskʁiminat	r29335
diskysiv	if	diskys	r29349
diskysiv	if	diskys	r29349
diʒɔ̃ktiv	if	diʒɔ̃kt	r29399
diʒɔ̃ktiv	if	diʒɔ̃kt	r29399
diʒɔ̃ktiv	if	diʒɔ̃kt	r29407
diʒɔ̃ktiv	if	diʒɔ̃kt	r29407
diʒɔ̃ktiv	if	diʒɔ̃kt	r29394
diʒɔ̃ktiv	if	diʒɔ̃kt	r29394
disʁyptiv	if	disʁypt	r29511
disʁyptiv	if	disʁypt	r29511
disʁyptiv	if	disʁypt	r90987
disʁyptiv	if	disʁypt	r90987
disɛʁtativ	if	disɛʁtat	r29570
disɛʁtativ	if	disɛʁtat	r29570
disɛʁtativ	if	disɛʁtat	r29581
disɛʁtativ	if	disɛʁtat	r29581
disɛʁtativ	if	disɛʁtat	r29587
disɛʁtativ	if	disɛʁtat	r29587
disɛʁtativ	if	disɛʁtat	r29585
disɛʁtativ	if	disɛʁtat	r29585
disɛʁtativ	if	disɛʁtat	r29603
disɛʁtativ	if	disɛʁtat	r29603
fyʁtiv	if	fyʁt	r219353
fyʁtiv	if	fyʁt	r219353
fyʁtiv	if	fyʁt	r219475
fyʁtiv	if	fyʁt	r219475
disɔsjativ	if	disɔsjat	r91193
disɔsjativ	if	disɔsjat	r91193
disɔsjativ	if	disɔsjat	r29673
disɔsjativ	if	disɔsjat	r29673
disɔsjativ	if	disɔsjat	r29675
disɔsjativ	if	disɔsjat	r29675
disɔsjativ	if	disɔsjat	r91245
disɔsjativ	if	disɔsjat	r91245
disɔlytiv	if	disɔlyt	r29683
disɔlytiv	if	disɔlyt	r29683
disɔlytiv	if	disɔlyt	r29685
disɔlytiv	if	disɔlyt	r29685
disyaziv	if	disyaz	r91315
disyaziv	if	disyaz	r91315
disyaziv	if	disyaz	r29695
disyaziv	if	disyaz	r29695
disyaziv	if	disyaz	r29701
disyaziv	if	disyaz	r29701
disyaziv	if	disyaz	r90829
disyaziv	if	disyaz	r90829
distɛ̃ktiv	if	distɛ̃kt	r220165
distɛ̃ktiv	if	distɛ̃kt	r220165
distɛ̃ktiv	if	distɛ̃kt	r29759
distɛ̃ktiv	if	distɛ̃kt	r29759
distɛ̃ktiv	if	distɛ̃kt	r29761
distɛ̃ktiv	if	distɛ̃kt	r29761
distɛ̃ktiv	if	distɛ̃kt	r90891
distɛ̃ktiv	if	distɛ̃kt	r90891
distʁibytiv	if	distʁibyt	r29792
distʁibytiv	if	distʁibyt	r29792
distʁibytiv	if	distʁibyt	r29801
distʁibytiv	if	distʁibyt	r29801
distʁibytiv	if	distʁibyt	r29811
distʁibytiv	if	distʁibyt	r29811
distʁibytiv	if	distʁibyt	r91297
distʁibytiv	if	distʁibyt	r91297
distʁibytiv	if	distʁibyt	r29803
distʁibytiv	if	distʁibyt	r29803
distʁibytiv	if	distʁibyt	r29799
distʁibytiv	if	distʁibyt	r29799
distʁibytiv	if	distʁibyt	r91507
distʁibytiv	if	distʁibyt	r91507
ʁədistʁibytiv	if	ʁədistʁibyt	r60903
ʁədistʁibytiv	if	ʁədistʁibyt	r60903
ʁədistʁibytiv	if	ʁədistʁibyt	r60905
ʁədistʁibytiv	if	ʁədistʁibyt	r60905
ʁədistʁibytiv	if	ʁədistʁibyt	r60915
ʁədistʁibytiv	if	ʁədistʁibyt	r60915
ʁedistʁibɥ	ʁə	distʁibɥ	r116987
ʁedistʁiby	ʁə	distʁiby	r116987
ʁedistʁiby	ʁə	distʁiby	r116987
ʁedistʁibɥ	ʁə	distʁibɥ	r116987
ʁedistʁiby	ʁə	distʁiby	r116987
ʁedistʁibɥ	ʁə	distʁibɥ	r116987
ʁedistʁiby	ʁə	distʁiby	r116987
ʁedistʁiby	ʁə	distʁiby	r116987
ʁedistʁibɥe	ʁə	distʁibɥe	r116987
ʁedistʁiby	ʁə	distʁiby	r116987
ʁedistʁibɥa	ʁə	distʁibɥa	r116987
ʁedistʁibɥe	ʁə	distʁibɥe	r116987
divinize	izɛ	divin	r106723
divinizə	izɛ	divin	r106723
diviniza	izɛ	divin	r106723
divinize	izɛ	divin	r106723
divinize	izɛ	divin	r216841
divinizə	izɛ	divin	r216841
diviniza	izɛ	divin	r216841
divinize	izɛ	divin	r216841
mɔnɔteism	mɔno	teism	r191545
mɔnɔteism	mɔno	teism	r191545
mɔnɔteik	mɔno	teik	r101945
ateize	izɛ	ate	r106451
ateizə	izɛ	ate	r106451
ateiza	izɛ	ate	r106451
ateize	izɛ	ate	r106451
dɔʁmitiv	if	dɔʁmit	r91393
dɔʁmitiv	if	dɔʁmit	r91393
dɔʁmitiv	if	dɔʁmit	r30099
dɔʁmitiv	if	dɔʁmit	r30099
ʁãdɔʁm	ʁə	dɔʁm	r117157
ʁãdɔʁm	ʁə	dɔʁm	r117157
ʁãdɔʁ	ʁə	dɔʁ	r117157
ʁãdɔʁm	ʁə	dɔʁm	r117157
ʁãdɔʁ	ʁə	dɔʁ	r117157
ʁãdɔʁm	ʁə	dɔʁm	r117157
ʁãdɔʁm	ʁə	dɔʁm	r117157
ʁãdɔʁm	ʁə	dɔʁm	r117157
ʁãdɔʁmi	ʁə	dɔʁmi	r117157
ʁãdɔʁmi	ʁə	dɔʁmi	r117157
ʁãdɔʁmi	ʁə	dɔʁmi	r117157
ʁãdɔʁmi	ʁə	dɔʁmi	r117157
dyplikativ	if	dyplikat	r30338
dyplikativ	if	dyplikat	r30338
dyplikativ	if	dyplikat	r30343
dyplikativ	if	dyplikat	r30343
dyplikativ	if	dyplikat	r30347
dyplikativ	if	dyplikat	r30347
dyplikativ	if	dyplikat	r30355
dyplikativ	if	dyplikat	r30355
ekɔnɔmize	izɛ	ekɔnɔm	r31117
ekɔnɔmizə	izɛ	ekɔnɔm	r31117
ekɔnɔmiza	izɛ	ekɔnɔm	r31117
ekɔnɔmize	izɛ	ekɔnɔm	r31117
ekɔnɔmize	izɛ	ekɔnɔm	r106741
ekɔnɔmizə	izɛ	ekɔnɔm	r106741
ekɔnɔmiza	izɛ	ekɔnɔm	r106741
ekɔnɔmize	izɛ	ekɔnɔm	r106741
gʁamatikalize	izɛ	gʁamatikal	r106899
gʁamatikalizə	izɛ	gʁamatikal	r106899
gʁamatikaliza	izɛ	gʁamatikal	r106899
gʁamatikalize	izɛ	gʁamatikal	r106899
ʁekʁiv	ʁə	kʁiv	r117011
ʁekʁiv	ʁə	kʁiv	r117011
ʁekʁi	ʁə	kʁi	r117011
ʁekʁiv	ʁə	kʁiv	r117011
ʁekʁi	ʁə	kʁi	r117011
ʁekʁiv	ʁə	kʁiv	r117011
ʁekʁiv	ʁə	kʁiv	r117011
ʁekʁiv	ʁə	kʁiv	r117011
ʁekʁi	ʁə	kʁi	r117011
ʁekʁi	ʁə	kʁi	r117011
ʁekʁivi	ʁə	kʁivi	r117011
ʁekʁi	ʁə	kʁi	r117011
ʁeekʁiv	ʁə	ekʁiv	r117013
ʁeekʁiv	ʁə	ekʁiv	r117013
ʁeekʁi	ʁə	ekʁi	r117013
ʁeekʁiv	ʁə	ekʁiv	r117013
ʁeekʁi	ʁə	ekʁi	r117013
ʁeekʁiv	ʁə	ekʁiv	r117013
ʁeekʁiv	ʁə	ekʁiv	r117013
ʁeekʁiv	ʁə	ekʁiv	r117013
ʁeekʁi	ʁə	ekʁi	r117013
ʁeekʁi	ʁə	ekʁi	r117013
ʁeekʁivi	ʁə	ekʁivi	r117013
ʁeekʁi	ʁə	ekʁi	r117013
ʁeedifj	ʁə	edifj	r117017
ʁeedifi	ʁə	edifi	r117017
ʁeedifi	ʁə	edifi	r117017
ʁeedifj	ʁə	edifj	r117017
ʁeedifi	ʁə	edifi	r117017
ʁeedifj	ʁə	edifj	r117017
ʁeedifi	ʁə	edifi	r117017
ʁeedifi	ʁə	edifi	r117017
ʁeedifje	ʁə	edifje	r117017
ʁeedifi	ʁə	edifi	r117017
ʁeedifja	ʁə	edifja	r117017
ʁeedifje	ʁə	edifje	r117017
edykativ	if	edykat	r31535
edykativ	if	edykat	r31535
edykativ	if	edykat	r91533
edykativ	if	edykat	r91533
edykativ	if	edykat	r31533
edykativ	if	edykat	r31533
edykativ	if	edykat	r31537
edykativ	if	edykat	r31537
edykativ	if	edykat	r91121
edykativ	if	edykat	r91121
ʁeedyk	ʁə	edyk	r117029
ʁeedyk	ʁə	edyk	r117029
ʁeedyk	ʁə	edyk	r117029
ʁeedyk	ʁə	edyk	r117029
ʁeedyk	ʁə	edyk	r117029
ʁeedyk	ʁə	edyk	r117029
ʁeedyk	ʁə	edyk	r117029
ʁeedyk	ʁə	edyk	r117029
ʁeedyke	ʁə	edyke	r117029
ʁeedykə	ʁə	edykə	r117029
ʁeedyka	ʁə	edyka	r117029
ʁeedyke	ʁə	edyke	r117029
ʁeedykasjɔ̃	ʁə	edykasjɔ̃	r117027
ʁeedykasjɔ̃	ʁə	edykasjɔ̃	r117027
efɛktiv	if	efɛkt	r31616
efɛktiv	if	efɛkt	r31616
efɛktiv	if	efɛkt	r221669
efɛktiv	if	efɛkt	r221669
efɛktiv	if	efɛkt	r221671
efɛktiv	if	efɛkt	r221671
efɛktiv	if	efɛkt	r221969
efɛktiv	if	efɛkt	r221969
efɛktiv	if	efɛkt	r222049
efɛktiv	if	efɛkt	r222049
ɛfyziv	if	ɛfyz	r31813
ɛfyziv	if	ɛfyz	r31813
ɛfyziv	if	ɛfyz	r31821
ɛfyziv	if	ɛfyz	r31821
egalize	izɛ	egal	r106749
egalizə	izɛ	egal	r106749
egaliza	izɛ	egal	r106749
egalize	izɛ	egal	r106749
inegalize	izɛ	inegal	r107005
inegalizə	izɛ	inegal	r107005
inegaliza	izɛ	inegal	r107005
inegalize	izɛ	inegal	r107005
eʒɛktiv	if	eʒɛkt	r32047
eʒɛktiv	if	eʒɛkt	r32047
eʒɛktiv	if	eʒɛkt	r32055
eʒɛktiv	if	eʒɛkt	r32055
eʒɛktiv	if	eʒɛkt	r32045
eʒɛktiv	if	eʒɛkt	r32045
ʁelaʁʒis	ʁə	laʁʒis	r117033
ʁelaʁʒis	ʁə	laʁʒis	r117033
ʁelaʁʒi	ʁə	laʁʒi	r117033
ʁelaʁʒis	ʁə	laʁʒis	r117033
ʁelaʁʒi	ʁə	laʁʒi	r117033
ʁelaʁʒis	ʁə	laʁʒis	r117033
ʁelaʁʒis	ʁə	laʁʒis	r117033
ʁelaʁʒis	ʁə	laʁʒis	r117033
ʁelaʁʒi	ʁə	laʁʒi	r117033
ʁelaʁʒi	ʁə	laʁʒi	r117033
ʁelaʁʒi	ʁə	laʁʒi	r117033
ʁelaʁʒi	ʁə	laʁʒi	r117033
elɛktiv	if	elɛkt	r220195
elɛktiv	if	elɛkt	r220195
elɛktiv	if	elɛkt	r32103
elɛktiv	if	elɛkt	r32103
elɛktiv	if	elɛkt	r90939
elɛktiv	if	elɛkt	r90939
ʁeeliz	ʁə	eliz	r117037
ʁeeliz	ʁə	eliz	r117037
ʁeeli	ʁə	eli	r117037
ʁeeliz	ʁə	eliz	r117037
ʁeeli	ʁə	eli	r117037
ʁeeliz	ʁə	eliz	r117037
ʁeeliz	ʁə	eliz	r117037
ʁeeliz	ʁə	eliz	r117037
ʁeeli	ʁə	eli	r117037
ʁeeli	ʁə	eli	r117037
ʁeely	ʁə	ely	r117037
ʁeely	ʁə	ely	r117037
ʁeelɛksjɔ̃	ʁə	elɛksjɔ̃	r117035
ʁeelɛksjɔ̃	ʁə	elɛksjɔ̃	r117035
elɛktʁize	izɛ	elɛktʁ	r106753
elɛktʁizə	izɛ	elɛktʁ	r106753
elɛktʁiza	izɛ	elɛktʁ	r106753
elɛktʁize	izɛ	elɛktʁ	r106753
elɛktʁize	izɛ	elɛktʁ	r220467
elɛktʁizə	izɛ	elɛktʁ	r220467
elɛktʁiza	izɛ	elɛktʁ	r220467
elɛktʁize	izɛ	elɛktʁ	r220467
djelɛktʁik	di	elɛktʁik	r101705
djelɛktʁik	di	elɛktʁik	r101705
zelɛktʁize	izɛ	zelɛktʁ	r216975
zelɛktʁizə	izɛ	zelɛktʁ	r216975
zelɛktʁiza	izɛ	zelɛktʁ	r216975
zelɛktʁize	izɛ	zelɛktʁ	r216975
ʁãblav	ʁə	blav	r117067
ʁãblav	ʁə	blav	r117067
ʁãblav	ʁə	blav	r117067
ʁãblav	ʁə	blav	r117067
ʁãblav	ʁə	blav	r117067
ʁãblav	ʁə	blav	r117067
ʁãblav	ʁə	blav	r117067
ʁãblav	ʁə	blav	r117067
ʁãblave	ʁə	blave	r117067
ʁãblavə	ʁə	blavə	r117067
ʁãblava	ʁə	blava	r117067
ʁãblave	ʁə	blave	r117067
ʁãbʁej	ʁə	bʁej	r117081
ʁãbʁɛ	ʁə	bʁɛ	r117081
ʁãbʁɛj	ʁə	bʁɛj	r117081
ʁãbʁɛ	ʁə	bʁɛ	r117081
ʁãbʁɛj	ʁə	bʁɛj	r117081
ʁãbʁej	ʁə	bʁej	r117081
ʁãbʁɛ	ʁə	bʁɛ	r117081
ʁãbʁɛj	ʁə	bʁɛj	r117081
ʁãbʁej	ʁə	bʁej	r117081
ʁãbʁɛ	ʁə	bʁɛ	r117081
ʁãbʁɛj	ʁə	bʁɛj	r117081
ʁãbʁej	ʁə	bʁej	r117081
ʁãbʁeje	ʁə	bʁeje	r117081
ʁãbʁejə	ʁə	bʁejə	r117081
ʁãbʁej	ʁə	bʁej	r117081
ʁãbʁe	ʁə	bʁe	r117081
ʁãbʁeja	ʁə	bʁeja	r117081
ʁãbʁeje	ʁə	bʁeje	r117081
ʁeãbʁej	ʁə	ãbʁej	r117083
ʁeãbʁɛ	ʁə	ãbʁɛ	r117083
ʁeãbʁɛj	ʁə	ãbʁɛj	r117083
ʁeãbʁɛ	ʁə	ãbʁɛ	r117083
ʁeãbʁɛj	ʁə	ãbʁɛj	r117083
ʁeãbʁej	ʁə	ãbʁej	r117083
ʁeãbʁɛ	ʁə	ãbʁɛ	r117083
ʁeãbʁɛj	ʁə	ãbʁɛj	r117083
ʁeãbʁej	ʁə	ãbʁej	r117083
ʁeãbʁɛ	ʁə	ãbʁɛ	r117083
ʁeãbʁɛj	ʁə	ãbʁɛj	r117083
ʁeãbʁej	ʁə	ãbʁej	r117083
ʁeãbʁeje	ʁə	ãbʁeje	r117083
ʁeãbʁe	ʁə	ãbʁe	r117083
ʁeãbʁejə	ʁə	ãbʁejə	r117083
ʁeãbʁej	ʁə	ãbʁej	r117083
ʁeãbʁeja	ʁə	ãbʁeja	r117083
ʁeãbʁeje	ʁə	ãbʁeje	r117083
mɔnɔlit	mɔno	lit	r101863
mɔnɔlit	mɔno	lit	r101863
mɔnɔlitik	mɔno	litik	r101865
mɔnɔlitik	mɔno	litik	r101865
ʁãpjet	ʁə	pjet	r117113
ʁãpjɛt	ʁə	pjɛt	r117113
ʁãpjɛt	ʁə	pjɛt	r117113
ʁãpjet	ʁə	pjet	r117113
ʁãpjɛt	ʁə	pjɛt	r117113
ʁãpjet	ʁə	pjet	r117113
ʁãpjɛt	ʁə	pjɛt	r117113
ʁãpjet	ʁə	pjet	r117113
